street_id,street_name,house,sub_house,is_available,full_address,latitude,longitude,gis_full_name,provider
404,микрорайон Айнабулак 3,144,,1,"Алматы г., микрорайон Айнабулак 3, 144",43.32848,76.922122,"Алматы, микрорайон Айнабулак 3, 144",beeline
404,микрорайон Айнабулак 3,147,,1,"Алматы г., микрорайон Айнабулак 3, 147",43.329854,76.920866,"Алматы, микрорайон Айнабулак 3, 147",beeline
404,микрорайон Айнабулак 3,149,,1,"Алматы г., микрорайон Айнабулак 3, 149",43.329955,76.920181,"Алматы, микрорайон Айнабулак 3, 149",beeline
404,микрорайон Айнабулак 3,150,,1,"Алматы г., микрорайон Айнабулак 3, 150",43.32947,76.919334,"Алматы, микрорайон Айнабулак 3, 150",beeline
404,микрорайон Айнабулак 3,151,,1,"Алматы г., микрорайон Айнабулак 3, 151",43.3291,76.919258,"Алматы, микрорайон Айнабулак 3, 151",beeline
404,микрорайон Айнабулак 3,152,,1,"Алматы г., микрорайон Айнабулак 3, 152",43.329022,76.919935,"Алматы, микрорайон Айнабулак 3, 152",beeline
404,микрорайон Айнабулак 3,154,,1,"Алматы г., микрорайон Айнабулак 3, 154",43.32852,76.92104,"Алматы, микрорайон Айнабулак 3, 154",beeline
404,микрорайон Айнабулак 3,155,,1,"Алматы г., микрорайон Айнабулак 3, 155",43.328249,76.921477,"Алматы, микрорайон Айнабулак 3, 155",beeline
404,микрорайон Айнабулак 3,156,,1,"Алматы г., микрорайон Айнабулак 3, 156",43.329224,76.921257,"Алматы, микрорайон Айнабулак 3, 156",beeline
404,микрорайон Айнабулак 3,157,,1,"Алматы г., микрорайон Айнабулак 3, 157",43.327578,76.920978,"Алматы, микрорайон Айнабулак 3, 157",beeline
404,микрорайон Айнабулак 3,158,,1,"Алматы г., микрорайон Айнабулак 3, 158",43.326963,76.920658,"Алматы, микрорайон Айнабулак 3, 158",beeline
404,микрорайон Айнабулак 3,159,,1,"Алматы г., микрорайон Айнабулак 3, 159",43.327111,76.921219,"Алматы, микрорайон Айнабулак 3, 159",beeline
404,микрорайон Айнабулак 3,138,,1,"Алматы г., микрорайон Айнабулак 3, 138",43.326967,76.924454,"Алматы, микрорайон Айнабулак 3, 138",beeline
404,микрорайон Айнабулак 3,161,,1,"Алматы г., микрорайон Айнабулак 3, 161",43.327684,76.92005,"Алматы, микрорайон Айнабулак 3, 161",beeline
404,микрорайон Айнабулак 3,137,,1,"Алматы г., микрорайон Айнабулак 3, 137",43.326554,76.924122,"Алматы, микрорайон Айнабулак 3, 137",beeline
404,микрорайон Айнабулак 3,135а,,1,"Алматы г., микрорайон Айнабулак 3, 135а",43.327015,76.923592,"Алматы, микрорайон Айнабулак 3, 135а",beeline
404,микрорайон Айнабулак 3,117,,1,"Алматы г., микрорайон Айнабулак 3, 117",43.323629,76.92155,"Алматы, микрорайон Айнабулак 3, 117",beeline
404,микрорайон Айнабулак 3,117а,,1,"Алматы г., микрорайон Айнабулак 3, 117а",43.323886,76.921141,"Алматы, микрорайон Айнабулак 3, 117а",beeline
404,микрорайон Айнабулак 3,118,,1,"Алматы г., микрорайон Айнабулак 3, 118",43.324132,76.920749,"Алматы, микрорайон Айнабулак 3, 118",beeline
404,микрорайон Айнабулак 3,119,,1,"Алматы г., микрорайон Айнабулак 3, 119",43.325891,76.920543,"Алматы, микрорайон Айнабулак 3, 119",beeline
404,микрорайон Айнабулак 3,120,,1,"Алматы г., микрорайон Айнабулак 3, 120",43.325313,76.920713,"Алматы, микрорайон Айнабулак 3, 120",beeline
404,микрорайон Айнабулак 3,121,,1,"Алматы г., микрорайон Айнабулак 3, 121",43.325518,76.921145,"Алматы, микрорайон Айнабулак 3, 121",beeline
404,микрорайон Айнабулак 3,122,,1,"Алматы г., микрорайон Айнабулак 3, 122",43.325862,76.921352,"Алматы, микрорайон Айнабулак 3, 122",beeline
404,микрорайон Айнабулак 3,123,,1,"Алматы г., микрорайон Айнабулак 3, 123",43.325278,76.921531,"Алматы, микрорайон Айнабулак 3, 123",beeline
404,микрорайон Айнабулак 3,124,,1,"Алматы г., микрорайон Айнабулак 3, 124",43.32476,76.921603,"Алматы, микрорайон Айнабулак 3, 124",beeline
404,микрорайон Айнабулак 3,125,,1,"Алматы г., микрорайон Айнабулак 3, 125",43.324964,76.922036,"Алматы, микрорайон Айнабулак 3, 125",beeline
404,микрорайон Айнабулак 3,127,,1,"Алматы г., микрорайон Айнабулак 3, 127",43.324307,76.922199,"Алматы, микрорайон Айнабулак 3, 127",beeline
404,микрорайон Айнабулак 3,128,,1,"Алматы г., микрорайон Айнабулак 3, 128",43.324796,76.922574,"Алматы, микрорайон Айнабулак 3, 128",beeline
404,микрорайон Айнабулак 3,131,,1,"Алматы г., микрорайон Айнабулак 3, 131",43.327648,76.922622,"Алматы, микрорайон Айнабулак 3, 131",beeline
404,микрорайон Айнабулак 3,132,,1,"Алматы г., микрорайон Айнабулак 3, 132",43.327078,76.922778,"Алматы, микрорайон Айнабулак 3, 132",beeline
404,микрорайон Айнабулак 3,133,,1,"Алматы г., микрорайон Айнабулак 3, 133",43.327282,76.923211,"Алматы, микрорайон Айнабулак 3, 133",beeline
404,микрорайон Айнабулак 3,134,,1,"Алматы г., микрорайон Айнабулак 3, 134",43.327626,76.923418,"Алматы, микрорайон Айнабулак 3, 134",beeline
404,микрорайон Айнабулак 3,135,,1,"Алматы г., микрорайон Айнабулак 3, 135",43.327462,76.923919,"Алматы, микрорайон Айнабулак 3, 135",beeline
404,микрорайон Айнабулак 3,136,,1,"Алматы г., микрорайон Айнабулак 3, 136",43.326388,76.923548,"Алматы, микрорайон Айнабулак 3, 136",beeline
404,микрорайон Айнабулак 3,162,,1,"Алматы г., микрорайон Айнабулак 3, 162",43.328086,76.920183,"Алматы, микрорайон Айнабулак 3, 162",beeline
404,микрорайон Айнабулак 3,88,,1,"Алматы г., микрорайон Айнабулак 3, 88",43.322328,76.91636,"Алматы, микрорайон Айнабулак 3, 88",beeline
404,микрорайон Айнабулак 3,89,,1,"Алматы г., микрорайон Айнабулак 3, 89",43.322651,76.91664,"Алматы, микрорайон Айнабулак 3, 89",beeline
405,микрорайон Айнабулак 4,178,,1,"Алматы г., микрорайон Айнабулак 4, 178",43.32378,76.911459,"Алматы, микрорайон Айнабулак 4, 178",beeline
405,микрорайон Айнабулак 4,179,,1,"Алматы г., микрорайон Айнабулак 4, 179",43.324139,76.911933,"Алматы, микрорайон Айнабулак 4, 179",beeline
405,микрорайон Айнабулак 4,180,,1,"Алматы г., микрорайон Айнабулак 4, 180",43.324393,76.91153,"Алматы, микрорайон Айнабулак 4, 180",beeline
405,микрорайон Айнабулак 4,181,,1,"Алматы г., микрорайон Айнабулак 4, 181",43.324503,76.910734,"Алматы, микрорайон Айнабулак 4, 181",beeline
405,микрорайон Айнабулак 4,182,,1,"Алматы г., микрорайон Айнабулак 4, 182",43.324713,76.911175,"Алматы, микрорайон Айнабулак 4, 182",beeline
405,микрорайон Айнабулак 4,183,,1,"Алматы г., микрорайон Айнабулак 4, 183",43.325294,76.911931,"Алматы, микрорайон Айнабулак 4, 183",beeline
405,микрорайон Айнабулак 4,184,,1,"Алматы г., микрорайон Айнабулак 4, 184",43.325148,76.912465,"Алматы, микрорайон Айнабулак 4, 184",beeline
405,микрорайон Айнабулак 4,185,,1,"Алматы г., микрорайон Айнабулак 4, 185",43.325607,76.912907,"Алматы, микрорайон Айнабулак 4, 185",beeline
405,микрорайон Айнабулак 4,187,,1,"Алматы г., микрорайон Айнабулак 4, 187",43.32537,76.913282,"Алматы, микрорайон Айнабулак 4, 187",beeline
405,микрорайон Айнабулак 4,188,,1,"Алматы г., микрорайон Айнабулак 4, 188",43.325541,76.913576,"Алматы, микрорайон Айнабулак 4, 188",beeline
405,микрорайон Айнабулак 4,192,,1,"Алматы г., микрорайон Айнабулак 4, 192",43.325294,76.913969,"Алматы, микрорайон Айнабулак 4, 192",beeline
405,микрорайон Айнабулак 4,193,,1,"Алматы г., микрорайон Айнабулак 4, 193",43.324845,76.914117,"Алматы, микрорайон Айнабулак 4, 193",beeline
405,микрорайон Айнабулак 4,194,,1,"Алматы г., микрорайон Айнабулак 4, 194",43.325017,76.91441,"Алматы, микрорайон Айнабулак 4, 194",beeline
1,улица Айтеке би,100,,1,"Алматы г., улица Айтеке би, 100",43.257268,76.933374,"Алматы, улица Айтеке би, 100 / проспект Сейфуллина, 462",beeline
1,улица Айтеке би,121а,,1,"Алматы г., улица Айтеке би, 121а",43.257157,76.92439,"Алматы, улица Айтеке би, 121а",beeline
1,улица Айтеке би,123,,1,"Алматы г., улица Айтеке би, 123",43.257123,76.924001,"Алматы, улица Айтеке би, 123 / улица Досмухамедова, 24",beeline
1,улица Айтеке би,148,,1,"Алматы г., улица Айтеке би, 148",43.256288,76.919398,"Алматы, улица Айтеке би, 148",beeline
405,микрорайон Айнабулак 4,177,,1,"Алматы г., микрорайон Айнабулак 4, 177",43.323892,76.912324,"Алматы, микрорайон Айнабулак 4, 177",beeline
405,микрорайон Айнабулак 4,176,,1,"Алматы г., микрорайон Айнабулак 4, 176",43.323658,76.912696,"Алматы, микрорайон Айнабулак 4, 176",beeline
405,микрорайон Айнабулак 4,175,,1,"Алматы г., микрорайон Айнабулак 4, 175",43.323668,76.913409,"Алматы, микрорайон Айнабулак 4, 175",beeline
405,микрорайон Айнабулак 4,174,,1,"Алматы г., микрорайон Айнабулак 4, 174",43.323395,76.913809,"Алматы, микрорайон Айнабулак 4, 174",beeline
404,микрорайон Айнабулак 3,90,,1,"Алматы г., микрорайон Айнабулак 3, 90",43.322057,76.916797,"Алматы, микрорайон Айнабулак 3, 90",beeline
404,микрорайон Айнабулак 3,91,,1,"Алматы г., микрорайон Айнабулак 3, 91",43.32238,76.917076,"Алматы, микрорайон Айнабулак 3, 91",beeline
404,микрорайон Айнабулак 3,92,,1,"Алматы г., микрорайон Айнабулак 3, 92",43.321788,76.917231,"Алматы, микрорайон Айнабулак 3, 92",beeline
404,микрорайон Айнабулак 3,93,,1,"Алматы г., микрорайон Айнабулак 3, 93",43.32211,76.917511,"Алматы, микрорайон Айнабулак 3, 93",beeline
404,микрорайон Айнабулак 3,94,,1,"Алматы г., микрорайон Айнабулак 3, 94",43.321915,76.918067,"Алматы, микрорайон Айнабулак 3, 94",beeline
404,микрорайон Айнабулак 3,95,,1,"Алматы г., микрорайон Айнабулак 3, 95",43.32144,76.918191,"Алматы, микрорайон Айнабулак 3, 95",beeline
404,микрорайон Айнабулак 3,96,,1,"Алматы г., микрорайон Айнабулак 3, 96",43.321376,76.918791,"Алматы, микрорайон Айнабулак 3, 96",beeline
404,микрорайон Айнабулак 3,97,,1,"Алматы г., микрорайон Айнабулак 3, 97",43.321855,76.919162,"Алматы, микрорайон Айнабулак 3, 97",beeline
404,микрорайон Айнабулак 3,115,,1,"Алматы г., микрорайон Айнабулак 3, 115",43.322265,76.920411,"Алматы, микрорайон Айнабулак 3, 115",beeline
404,микрорайон Айнабулак 3,98,,1,"Алматы г., микрорайон Айнабулак 3, 98",43.320972,76.917579,"Алматы, микрорайон Айнабулак 3, 98",beeline
405,микрорайон Айнабулак 4,166,,1,"Алматы г., микрорайон Айнабулак 4, 166",43.326073,76.916894,"Алматы, микрорайон Айнабулак 4, 166",beeline
405,микрорайон Айнабулак 4,167,,1,"Алматы г., микрорайон Айнабулак 4, 167",43.324293,76.916366,"Алматы, микрорайон Айнабулак 4, 167",beeline
405,микрорайон Айнабулак 4,168,,1,"Алматы г., микрорайон Айнабулак 4, 168",43.324843,76.916349,"Алматы, микрорайон Айнабулак 4, 168",beeline
405,микрорайон Айнабулак 4,169,,1,"Алматы г., микрорайон Айнабулак 4, 169",43.3251,76.915937,"Алматы, микрорайон Айнабулак 4, 169",beeline
405,микрорайон Айнабулак 4,170,,1,"Алматы г., микрорайон Айнабулак 4, 170",43.32502,76.915157,"Алматы, микрорайон Айнабулак 4, 170",beeline
405,микрорайон Айнабулак 4,170а,,1,"Алматы г., микрорайон Айнабулак 4, 170а",43.324753,76.914808,"Алматы, микрорайон Айнабулак 4, 170а",beeline
405,микрорайон Айнабулак 4,172,,1,"Алматы г., микрорайон Айнабулак 4, 172",43.322762,76.914828,"Алматы, микрорайон Айнабулак 4, 172",beeline
405,микрорайон Айнабулак 4,173,,1,"Алматы г., микрорайон Айнабулак 4, 173",43.323019,76.914414,"Алматы, микрорайон Айнабулак 4, 173",beeline
404,микрорайон Айнабулак 3,99,,1,"Алматы г., микрорайон Айнабулак 3, 99",43.320722,76.918171,"Алматы, микрорайон Айнабулак 3, 99",beeline
290,улица Абдуллиных,7,,1,"Алматы г., улица Абдуллиных, 7",43.263853,76.958989,"Алматы, улица Ришата и Муслима Абдуллиных, 7 / улица Алимжанова, 30",beeline
290,улица Абдуллиных,45,,1,"Алматы г., улица Абдуллиных, 45",43.25821,76.959402,"Алматы, улица Ришата и Муслима Абдуллиных, 45",beeline
290,улица Абдуллиных,43,,1,"Алматы г., улица Абдуллиных, 43",43.258554,76.959406,"Алматы, улица Ришата и Муслима Абдуллиных, 43 / улица Айтеке би, 32",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19к1",43.215226,76.775723,"Алматы, улица Алтын Орда, 6/19 к1 блок 97",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19к2",43.214958,76.775523,"Алматы, улица Алтын Орда, 6/19 к2 блок 96",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19к3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19к3",43.215104,76.775157,"Алматы, улица Алтын Орда, 6/19 к3 блок 100",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19к4,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19к4",43.215406,76.775035,"Алматы, улица Алтын Орда, 6/19 к4 блок 119",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/20,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/20",43.214735,76.776051,"Алматы, улица Алтын Орда, 6/20",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/20к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/20к1",43.214645,76.775638,"Алматы, улица Алтын Орда, 6/20 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/21,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/21",43.213519,76.775383,"Алматы, улица Алтын Орда, 6/21",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/21к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/21к1",43.213842,76.775412,"Алматы, улица Алтын Орда, 6/21 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/21к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/21к2",43.214165,76.775442,"Алматы, улица Алтын Орда, 6/21 к2",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/22,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/22",43.213565,76.775802,"Алматы, улица Алтын Орда, 6/22",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/22к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/22к1",43.213889,76.775832,"Алматы, улица Алтын Орда, 6/22 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/22к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/22к2",43.214212,76.775862,"Алматы, улица Алтын Орда, 6/22 к2",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/23,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/23",43.213539,76.776335,"Алматы, улица Алтын Орда, 6/23",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/23к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/23к1",43.213862,76.776365,"Алматы, улица Алтын Орда, 6/23 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/23к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/23к2",43.214185,76.776395,"Алматы, улица Алтын Орда, 6/23 к2",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/24,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/24",43.213262,76.776191,"Алматы, улица Алтын Орда, 6/24",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/24к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/24к1",43.213284,76.775749,"Алматы, улица Алтын Орда, 6/24 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19",43.215528,76.775602,"Алматы, улица Алтын Орда, 6/19 блок 98",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/25,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/25",43.212774,76.777448,"Алматы, улица Алтын Орда, 6/25",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18к4,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18к4",43.215211,76.774129,"Алматы, улица Алтын Орда, 6/18 к4 блок 105",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18к2",43.214763,76.774618,"Алматы, улица Алтын Орда, 6/18 к2 блок 103",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/11,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/11",43.217633,76.775339,"Алматы, улица Алтын Орда, 6/11 к1 блок 11",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/13,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/13",43.217192,76.774228,"Алматы, улица Алтын Орда, 6/13",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/13к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/13к1",43.216826,76.774444,"Алматы, улица Алтын Орда, 6/13 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/14,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/14",43.21645,76.774014,"Алматы, улица Алтын Орда, 6/14 блок 124",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/14к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/14к1",43.216708,76.773907,"Алматы, улица Алтын Орда, 6/14 к1 блок 125",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/15,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/15",43.216349,76.773553,"Алматы, улица Алтын Орда, 6/15 блок 123",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/15к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/15к1",43.216607,76.773447,"Алматы, улица Алтын Орда, 6/15 к1 блок 122",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/16,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/16",43.215998,76.773738,"Алматы, улица Алтын Орда, 6/16 к1 блок 112",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/16к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/16к2",43.216164,76.774492,"Алматы, улица Алтын Орда, 6/16 к2 блок 110",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/17,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/17",43.215517,76.773935,"Алматы, улица Алтын Орда, 6/17 блок 106",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/17к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/17к1",43.215609,76.774347,"Алматы, улица Алтын Орда, 6/17 к1 блок 107",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/17к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/17к2",43.215684,76.774688,"Алматы, улица Алтын Орда, 6/17 к2 блок 108",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/17к3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/17к3",43.215919,76.774817,"Алматы, улица Алтын Орда, 6/17 к3 блок 109",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18",43.215333,76.774697,"Алматы, улица Алтын Орда, 6/18 блок 101",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18к1",43.215031,76.774818,"Алматы, улица Алтын Орда, 6/18 к1 блок 102",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18к3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18к3",43.214909,76.774251,"Алматы, улица Алтын Орда, 6/18 к3 блок 104",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/10к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/10к1",43.21764,76.774311,"Алматы, улица Алтын Орда, 6/10 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/26,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/26",43.213204,76.777359,"Алматы, улица Алтын Орда, 6/26",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/27,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/27",43.213531,76.77739,"Алматы, улица Алтын Орда, 6/27",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/37к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/37к2",43.217515,76.776162,"Алматы, улица Алтын Орда, 6/37 к2 блок 12",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/38,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/38",43.217025,76.776949,"Алматы, улица Алтын Орда, 6/38",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/38к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/38к1",43.21731,76.776832,"Алматы, улица Алтын Орда, 6/38 к1 блок 16",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/3к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/3к1",43.21561,76.772608,"Алматы, улица Алтын Орда, 6/3 к1 блок 116",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/3к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/3к2",43.215796,76.772821,"Алматы, улица Алтын Орда, 6/3 к2",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/4,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/4",43.215512,76.773452,"Алматы, улица Алтын Орда, 6/4 блок 114",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/40,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/40",43.217246,76.778289,"Алматы, улица Алтын Орда, 6/40 блок 20",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/40к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/40к1",43.217156,76.777877,"Алматы, улица Алтын Орда, 6/40 к1 блок 19",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/40к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/40к2",43.217306,76.777493,"Алматы, улица Алтын Орда, 6/40 к2 блок 18",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/40к3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/40к3",43.217573,76.777637,"Алматы, улица Алтын Орда, 6/40 к3 блок 17",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/42,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/42",43.217725,76.779395,"Алматы, улица Алтын Орда, 6/42 блок 23",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/42к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/42к1",43.217445,76.779189,"Алматы, улица Алтын Орда, 6/42 к1 блок 22",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/42к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/42к2",43.217354,76.778776,"Алматы, улица Алтын Орда, 6/42 к2 блок 21",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/43,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/43",43.21702,76.77905,"Алматы, улица Алтын Орда, 6/43",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/43к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/43к1",43.217097,76.779403,"Алматы, улица Алтын Орда, 6/43 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/43к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/43к2",43.216958,76.77973,"Алматы, улица Алтын Орда, 6/43 к2",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/43к3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/43к3",43.21671,76.779565,"Алматы, улица Алтын Орда, 6/43 к3",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/37к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/37к1",43.217216,76.77628,"Алматы, улица Алтын Орда, 6/37 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/26к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/26к1",43.213226,76.776917,"Алматы, улица Алтын Орда, 6/26 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/37,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/37",43.216918,76.776397,"Алматы, улица Алтын Орда, 6/37 блок 14",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/36,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/36",43.21646,76.776611,"Алматы, Alma City 5, жилой комплекс",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/27к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/27к1",43.213553,76.776948,"Алматы, улица Алтын Орда, 6/27 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/28,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/28",43.213933,76.777427,"Алматы, улица Алтын Орда, 6/28",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/28к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/28к1",43.213955,76.776985,"Алматы, улица Алтын Орда, 6/28 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/29,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/29",43.214261,76.777457,"Алматы, улица Алтын Орда, 6/29",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/29к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/29к1",43.214283,76.777015,"Алматы, улица Алтын Орда, 6/29 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/3",43.215516,76.772806,"Алматы, улица Алтын Орда, 6/3 блок 115",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/30,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/30",43.214629,76.777637,"Алматы, улица Алтын Орда, 6/30",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/31,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/31",43.215072,76.77758,"Алматы, улица Алтын Орда, 6/31",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/31к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/31к1",43.214981,76.777168,"Алматы, улица Алтын Орда, 6/31 к1",beeline
